,gt_path,recon_path,recon_step_idx,recon_timestep,snr,bpp,psnr,lpips
130,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/498/img_0097.png,23,498,0.62415611743927,0.008056640625,18.743282172239116,0.469790518283844
131,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/390/img_0097.png,34,390,0.8903988003730774,0.012725830078125,20.53680753314083,0.4084375202655792
132,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/296/img_0097.png,45,296,1.2219622135162354,0.01861572265625,22.163469807844223,0.3245943486690521
133,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/200/img_0097.png,61,200,1.756588339805603,0.028839111328125,23.81929550164877,0.21339070796966553
134,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/099/img_0097.png,89,99,2.9462459087371826,0.047454833984375,25.64065070639684,0.1343398541212082
135,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/090/img_0097.png,93,90,3.1350831985473633,0.0499267578125,25.83271403583442,0.13016192615032196
136,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/080/img_0097.png,97,80,3.3790369033813477,0.052978515625,25.986913909276325,0.12546059489250183
137,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/070/img_0097.png,102,70,3.670657157897949,0.056976318359375,26.241187561567827,0.1211613118648529
138,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/060/img_0097.png,107,60,4.028669834136963,0.061676025390625,26.444165111699355,0.11622892320156097
139,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/050/img_0097.png,112,50,4.484228134155273,0.067413330078125,26.705876840292152,0.10902300477027893
140,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/040/img_0097.png,121,40,5.0941619873046875,0.074462890625,26.9268270347064,0.10350659489631653
141,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/030/img_0097.png,131,30,5.9767746925354,0.084320068359375,27.200476686171456,0.09518776834011078
142,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/020/img_0097.png,141,20,7.437664031982422,0.09942626953125,27.600806825523648,0.08983250707387924
143,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/010/img_0097.png,151,10,10.687459945678711,0.12774658203125,28.00942669161089,0.078162282705307
144,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/897/img_0089.png,3,897,0.12235153466463089,0.00177001953125,12.213439514620898,0.7023482918739319
145,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/780/img_0089.png,7,780,0.21504519879817963,0.002471923828125,15.006563972988026,0.42548230290412903
146,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/688/img_0089.png,11,688,0.31578636169433594,0.0032958984375,18.079859353274244,0.3376392424106598
147,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/591/img_0089.png,16,591,0.45361724495887756,0.004180908203125,20.841027024074393,0.2403193712234497
148,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/498/img_0089.png,23,498,0.62415611743927,0.005584716796875,22.159628988372493,0.19696807861328125
149,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/390/img_0089.png,34,390,0.8903988003730774,0.008514404296875,24.4044285855369,0.15346048772335052
150,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/296/img_0089.png,45,296,1.2219622135162354,0.012420654296875,25.448460796318773,0.10580948740243912
151,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/200/img_0089.png,61,200,1.756588339805603,0.018707275390625,27.31979912517078,0.08537817001342773
152,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/099/img_0089.png,89,99,2.9462459087371826,0.034027099609375,28.58451854566495,0.06265639513731003
153,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/090/img_0089.png,93,90,3.1350831985473633,0.03643798828125,28.763431361129207,0.059731751680374146
154,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/080/img_0089.png,97,80,3.3790369033813477,0.039337158203125,28.980262675495965,0.05605795979499817
155,data/imagenet_subset/img_0089.png,results/SD-1.5-base/imagenet_subset/070/img_0089.png,102,70,3.670657157897949,0.042694091796875,29.188392829723085,0.0541728213429451
